리뷰ID,작성자ID,제목,내용,리뷰 날짜,숙박 날짜,여행 유형,종합 평점,가격,장소,침대의 퀄리티,객실,청결도,서비스
782778580,shindj0920,그랜드 하얏트 제주에 대한 평가는 매우 우수,"수차례의 제주방문에서 그랜드 하얏트 제주에서의 숙박은 처음이었는데 기대 이상으로 너무 좋았습니다. 객실의 청결, 직원의 친절도, 호텔위치, 음식맛 등에서 최상이라 평가하고 싶습니다.",2021년 2월 13일,2021년 2월,가족과 여행함,5.0,5.0,5.0,5.0,5.0,5.0,5.0
782768585,kshsseo,드림타워 에서 하룻밤,"오랫만에 집에서  혼자 계시는 어머님을 위해 나들이를 했다.  시설 좋은 호텔에서의 하룻밤 ,  어머님은 행복해 하셨고 , 이렇게 좋은곳은 처음이라고 .. ",2021년 2월 13일,2021년 2월,가족과 여행함,1.0,1.0,1.0,1.0,1.0,1.0,1.0
782669584,glory1893,"만족스러운 객실, 직원 서비스, 뛰어난 접근성 But 많은 객실로 인한 부가서비스 미흡","1. 우선 객실이 기본 타 호텔보다 컸고, 뷰가 너무 좋음 (공항뷰는 처음이라 Take off / Landing을 볼수있음)<br/>2. 직원 서비스가 좋음 <br/>3. 단, Room Service 같은 부가 서비스에 대해서는 객실 수가 많아서 그런지 Coverage 가 되지 않음 <br/>    - 요청 시 약 40분 넘게 소요됨<br/>4. 수영장 탈의실이 화장실 (오픈)과 붙어있어, 냄새가 불쾌함  ",2021년 2월 11일,2021년 2월,친구와 여행함,5.0,3.0,5.0,5.0,5.0,4.0,4.0
782634015,7aksen,직원들의 훌륭한 응대가 그랜드 하얏트 제주에서의 경험을 특별하게 만들어줄 것입니다.,호텔에 들어서는 순간부터 직원들의 훌륭한 응대를 경험하실 수 있을 것입니다. 넓고 쾌적한 객실은 그랜드 하얏트 제주만의 특별한 장점이라고 할 수 있을 것입니다. 재방문 의사 100프로입니다.,2021년 2월 11일,2021년 2월,가족과 여행함,5.0,5.0,5.0,5.0,4.0,5.0,5.0
782619811,csy5576,기대보다 훨씬 편안하고 조용한 휴식처,야외수영장과 사우나 등 일부 시설이 오픈 전이었지만 실내수영장과 짐만으로도 충분히 만족스러운 경험이었습니다. 구조상 훌륭하게 침실이 배치되어 있어서인지 실내외 소음이 완전히 차단되었고 덕분에 평화롭고 조용한 휴식을 취했습니다. 클럽라운지 음식과 서비스도 만족스러웠습니다. ,2021년 2월 10일,2021년 2월,커플로 여행함,5.0,5.0,5.0,5.0,5.0,5.0,5.0
782599354,_D3940XG,제주 시내에서 5성급 최고의 호텔,객실도 넓고 통유리창이 크게 자리잡고 있어 시원한 뷰를 제공합니다. 욕실과 침구류는 아주 청결합니다. 직원들의 친절도도 상당합니다. 룸서비스도 맛과 가격이 훌륭하니 꼭 드셔 보시기를 바랍니다.,2021년 2월 10일,2021년 2월,커플로 여행함,5.0,5.0,4.0,5.0,5.0,5.0,5.0
782594890,458jink,신상호텔,"신상호텔의 메리트, 그러나 중국 손님 중심의 구성이 좋아보이진 않음. 지금은 비교적 한산하나 클럽 라운지나 1층 라운지, 뷔페 식당에 사람이 몰릴것을 생각하면 재방문은 다시 생각하게 됩니다.",2021년 2월 10일,2021년 2월,가족과 여행함,4.0,4.0,4.0,5.0,5.0,4.0,4.0
782540088,화정 신,최고예요!,훌륭한 호텔에서 만족스러운 숙박을 경험했습니다. 직원들의 친절도는 최상이었습니다. 다시 숙박할 생각있고 강추합니다~,2021년 2월 9일,2021년 2월,가족과 여행함,5.0,5.0,5.0,5.0,5.0,5.0,5.0
782485186,goun710,뷰가 돋보이는 최상급 호텔,제주 여행 마지막날 공항에서 가까운 호텔을 찾다가 큰기대 없이 투숙한 grand hyatt 너무 멋진 뷰에 감동받고 여행의 마무리를 멋지게 하게되어 행복했습니다,2021년 2월 8일,2021년 2월,가족과 여행함,5.0,3.0,3.0,5.0,5.0,5.0,4.0
782484764,nakimi83,세심한 배려감사합다,아빠 은퇴여행으로 예약한 하얏트 제주. 제주도에 브랜드 호텔은 거의다 투숙해봤지만 이런 환대외 서비스는 처음입니다. 6성급 호텔에서 개인 컨시어지한테 1대1사비스를 받는것 처럼 세세히.챙겨줍니다. 객실에 아버지 은퇴를 축하한다는 웰컴 레터와 벽에 장식까지 해주시고 정말 감동이었다고 아버지가 극찬을 하셨어요. 이제 갓 오픈해서 객실도 너무 깨끗하고 엄청 넓고 뷰도 좋아서 다음에 저도 꼭 이용하려구요~,2021년 2월 8일,2021년 2월,가족과 여행함,5.0,5.0,5.0,5.0,5.0,5.0,5.0
782448384,bckim2021,스위트룸 좋습니다,큰 욕조에 아들 둘이 너무 좋아하네요~ 아내는 21층 전망에 매우 만족했습니다. 전체적으로 신축 건물이라 깨끗하고 식사도 좋네요~,2021년 2월 7일,2021년 2월,가족과 여행함,5.0,4.0,5.0,5.0,5.0,5.0,5.0
782442900,kimeonsuk,수영장 이용에 관한 리뷰,"입장 - 탈의실 - 샤워실 - 수영장 의 동선이아니었고... 시설 규모는 큰데, 코로나로 이용 제한이 있다 보니 다음 방문에 다양한 시설 이용과 프로그램 참여를 해 보겠어요. ",2021년 2월 7일,2021년 2월,나 혼자 여행함,3.0,5.0,5.0,4.0,4.0,4.0,4.0
782426437,chagihubo,완벽한 하드웨어 부족한 소프트웨어,"아직 미오픈인곳도 있었지만, 새것이기에 모든 시설이 좋음.<br/>직원들의 친절함은 매우 만족 하지만 서비스 제공 시스템이 불편함.(프로다운 느낌이 없음)<br/>아직 오픈 초라 서비스 제공 시스템에 대한 완성 및 이해도 부족으로 판단되며 조금씩 나아질 것이라 믿습니다.",2021년 2월 7일,2021년 2월,커플로 여행함,5.0,5.0,4.0,5.0,5.0,5.0,2.0
782397508,rkssgmp1432,제주 시내 최고의 호텔이라고 생각합니다.,"1박에 25만원 정도로 투숙했는데, 방에 들어가자마자 왜 25만원을 받는지 알게 되었습니다. 체크아웃 할때는 이게 25만원 내고 받아도 될 서비스가 맞는지, 우리가 돈을 덜 낸건 아닌지 생각할 정도입니다. 특히 룸서비스로 시킨 치킨과 김치볶음밥이 매우 만족스러웠습니다. BBQ 황올에 배달비 하면 2만 2천원인데 룸서비스 치킨이 이정도 퀄리티에 2만 5천원이면 남는게 있나 싶은 정도입니다. 그리고 김치볶음밥은 눈 감고 먹으면 김치맛이 전혀 안느껴지는, 돼지고기를 많이 넣은 계란볶음밥인데 또 전혀 매콤하지 않은 건 아니고 아무튼 맛이 있으면서도 어떻게 만들었나 신기했습니다. 룸서비스 셰프님의 실력이 매우 좋은 것 같습니다. 진짜 제주도에 놀러오는데 금전적 여유가 있다면 무조건 여기서 묵으시면 최고일 것 같습니다.",2021년 2월 6일,2021년 2월,친구와 여행함,5.0,5.0,5.0,5.0,5.0,5.0,5.0
782386965,rhee_nj1123,시설은 화려해요~,"호텔 시설에 비해 서비스가 많이 떨어지네요. <br/>직원들의 교육이 덜 된건지 호텔 서비스 메뉴얼이 원래 그런건지는 모르겠으나 해외리조트 호텔과 리조트, 서울의 또다른 5성 6성과는 너무나 다른 서비스였습니다. 고객 응대가 호텔리어로서 절대 해서는 안되는 행동들이 곳곳에서 보이더군요. 특히 하우스키퍼의 응대는 무지 바쁘니 지금 청소를 하지 않으면 오후 늦게나 가능하다는 말은 여유로운 여행을 기대한 저에겐 또다른 스트레스로 다가왔어요. 솔직히 그들이 바쁜건 제 사정은 아니잖아요..ㅜㅜ 정당한 돈을 지불하고 그에 맞는 서비스를 바라는건 당연한거라 봅니다.  훌륭한 서비스를 제공한 호텔리어들과 조식당의 직원들도 있었습니다. 더욱더 프로페셔널한 그랜드하얏트제주가 되길 바래봅니다.",2021년 2월 6일,2021년 2월,가족과 여행함,2.0,,,,,,
782373761,gkdlfn4500,시설은 좋았으나 직원 응대 별로,처음에 호텔에 들어왔을땐 전반적으로 마음에 들었지만 지내다보니 불편한게 한두가지씩 생기더라구요. 관광마치고 오후 5시 좀 넘어서 호텔에 도착했으나 여전히 청소중이었고 갈곳 없어서 프론트에 문의했는데 호텔 더 둘러보라 그러고 이미 다 둘러봤다니까 청소하는 사람한테 대충 청소하고 나가시라고 요청하라고 하는게 대응인가요 ㅋㅋㅋㅋ 비데도 새벽에 갑자기 알람같은 소리가 내내 나서 새벽 6시에 잠 다 깼어요...이 부분도 프론트에 말씀드리니 그냥 비데 코드 뽑고 자라고 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 아니 여기 왜이래요 진짜 ㅋㅋㅋ 대응이 너무 별로였어요. 호텔측에서 불편하게 상황을 만들었으면 그에 따른 대응이라도 좋던가..신혼여행 마지막으로 하얏트 이용한건데 저랑 남편 둘다 기분 심히 안좋았네요,2021년 2월 6일,2021년 2월,커플로 여행함,2.0,4.0,4.0,5.0,4.0,3.0,2.0
782372941,aho63g,절대5성급은 아닌곳...,"오픈한지 얼마않돼서.그런지 계속이럴건지 모르지만 수준이하의 호텔 시설만 화려함. 직원들 숫자만 많지만 우왕좌왕 산만의극치. 조식당은 커피오더하면 한참있다 주고 어떤직원은 오더받지도않음.그 직원은 우환이있는지 인상더럽게써서 커피직접가서.시켰음. 수영장 라이프가드 여자하고 남자락커 직원은 썸을타는지 손님들 신경도않쓰고 둘이딱붙어서.깔깔거리고 속닥거리고 쫌그랬음 내가 투숙한4일내내.<br/>아이가 마지막날 밤늦게 급체를 해서 급하게 데스크에가서 비상약이 있는지 물어봤더니 편의점가서 사라고..편의점갔더니 활명수만있더만..그새벽 호텔주변1시간 넘게 돌아다녔지만 약국도 다닫고 쌩고생.<br/>더 많지만 적기힘들어 그만하겠음.<br/>다신 않감. 공짜라면 고민해.보겠음.<br/>전세계 약50여곳 5~6성급호텔,리조트중에 최악수준. 시설만화려.",2021년 2월 6일,2021년 2월,가족과 여행함,1.0,2.0,2.0,2.0,4.0,3.0,1.0
782329819,mintospark,제주의 새로운 하얏트,"위치는 공항에서 차로 10여분 거리라 접근성이 좋은편이며 건물내 부띠끄 샵을 비롯해 옆에는 이마트 같은 대형마트가 있어 스테이기하기 좋은편입다. 다만 도심 한가운데 있다보니 제주라고 느낄수 있는 건 창넘어 바다와 산 정도 호텔 내외부에서 느끼기에는 힘듭니다. <br/> 호텔 내외부 컨셉 및 톤 역시 마카오, 타이페이 그랜드하얏트와 비슷한 느낌이며 오픈전인 카지노 중심의 운영될 느낌입니다. 일부 객실 및 실외수영장이 오픈전이며, 코로나 덕분에 이용이 불가한 것들이 아직 있습니다.<br/> 전반적으로 직원들 대응 및 서비스는 친절하나 메뉴얼에 너무 억눌려 있는듯한 느낌이 강합니다. 새호텔 새직원들이라고하나 유연성이 부족하며, 하얏트 멤버로서 받을 수 있는 배려 및 혜택은  립서비스밖에 없으니 큰기대하지 않는 것이 좋습니다.",2021년 2월 5일,2021년 2월,나 혼자 여행함,4.0,,,,,,
782320875,Yoonyoon8900,깔끔하고 좋았어요,비수기라 수영장이용을 못해아쉬었고 전체적인 느낌이 중국인을 겨냥한듯 붉은색과 금색을 많이 사용해서 조금 부담스러운 감은 잇은나 호텔 전체적인 분위기와 청결 직원배려 전망은 굉장히 좋앗습니다,2021년 2월 5일,2021년 2월,친구와 여행함,4.0,3.0,3.0,4.0,4.0,4.0,4.0
782232382,mamiju2021,힐링이 되었던 올해의 첫 휴가,"매년 놓치는 여름휴가를 대체해 올해 1월 그랜드하얏트 제주 오픈 소식을 접하고 예약을 하게되었다<br/>1월초부터 제주도 날씨가 좋지않아 마지막까지 신경쓰였던 호텔 예약이였는데 예약부서에서 친절히 응대해주시며 24시간 전까지 언제든 변경가능하다는 안내와 함께 여행일정 확정!<br/>체크인하며 기다리고 있는 나를 끝까지 신경써주시던 직원분, 중간중간 로비로 내려올때마다 이용하기 편하도록 안내해주시는 모습까지도 감동~<br/>호텔 객실은 밖이 훤히 보이며 좋아하는 공항의 활주로까지 보이는 객실로 배정받고 너무 피곤한 나머지 잠시 눈을 부쳤는데 잠자리가 바뀌거나 옆에 누가 뒤척이면 그 울림으로 잘 깨는 나에게도 깊은 수면을 취할수 있는 침대와 침구류까지도 너무 마음에 들었다<br/>새거니까 한번 가보자는 생각이 이번 투숙으로 다시한번 와보자는 생각으로 바뀌게 만들어준 그랜드 하얏트 제주-!!<br/>다음 휴가에도 만나자!",2021년 2월 3일,2021년 1월,커플로 여행함,5.0,5.0,5.0,5.0,5.0,5.0,5.0
782208242,HKTAE,모든 것이 완벽했던그랜드하얏트,통유리창으로 보이는 제주공항뷰는 이색적인 전망이었고 객실사이즈가 주변 호텔들에 비해 2~3배는 되었음 깔끔하고 고급진 객실컨디션 그리고 제일좋았던 것은 친절함이 몸에 밴 직원들~~~,2021년 2월 3일,2021년 1월,가족과 여행함,5.0,5.0,5.0,5.0,5.0,5.0,5.0
782168687,jeongunni,최적의 위치,"시내 중심가에 차가 없어도 움직일수 있는 가동범위가 넓고 주변에 편의시설이 많아서 좋았습니다.<br/>이동시에도 큰 도로 교차로 근처라 어디든 이동하려고 해도 위치가 편했구요, 바로 앞에 이마트 편의점 맥도날드 유명식당 등 도보로 이동가능한 거리에 있어 최적의 위치 였습니다.<br/>객실은 일반 객실이었지만 다른 호텔의 주니어 스위트 정도의 객실크기여서 넓고 편하고 깨끗했습니다. 단지 아쉬운 점은 식음료가 기대했던것보다는 조금 아쉬웠어요.",2021년 2월 2일,2021년 1월,가족과 여행함,5.0,4.0,5.0,4.0,5.0,5.0,5.0
782162804,ash7191,만족해요,처음 가보는 호텔인데 체크인 할 때 부터 직원들의 서비스가 좋았고 친절했습니다. 방역수칙도 잘 지켜졌고 객실의 청결도도 최고였습니다. ,2021년 2월 2일,2021년 1월,친구와 여행함,5.0,4.0,5.0,5.0,5.0,5.0,5.0
782152174,duks1103,"환상적인 뷰, 넉넉한 크기의 객실","객실에서 창에 바짝 다가가 고개를 오른쪽으로 돌리면 한라산정상이, 왼쪽으로 돌리면 바다가... 이 호텔보다 높은 건물이 없어 모든 걸 압도합니다. (넓은 객실과 두 사람이 누워도 전혀 흔들리지않는 배드는 완전 굿)",2021년 2월 2일,2021년 1월,가족과 여행함,5.0,5.0,5.0,5.0,5.0,5.0,5.0
782129555,hanyoungock70,아주 나이스,하지만 ..<br/><br/>고객응대 부분이  많이 미흡했다.<br/>룸은  전체적으로 대만족이고 직원분들도  아주 마니 너무마니  친절하시다.ㅋㅋ<br/>체크인시간에 맞춰 갔는데도 근 1시간가량  기다렸다.<br/>체크인수속 자체도 더뎠고 숙소청소가 덜되었다고 양해를 구하셨다.<br/>체크인 시간과 체크아웃 시간에  조금만더  능숙한직원이  응대해 주었으면 좋겠다.<br/><br/>,2021년 2월 1일,2021년 1월,가족과 여행함,5.0,,,,,,
782108153,dami1014,결제했는데 재결제..... 트윈베드 예약했는데 킹베드...,결제했는데 결제 또하셨구요<br/>트윈베드 예약했는데 킹베드주셔서 트윈 예약했다니까 남는방 없다고 안주셨어요<br/>테이블도 지저분했습니다,2021년 2월 1일,2021년 1월,가족과 여행함,1.0,3.0,3.0,4.0,1.0,1.0,1.0
782097063,jsseven,시설은 좋은나 아직은 서비스나 관리 부분이 취약함,"전 객실이 스위트 룸이라 넓고 통유리로 보이는 전망이 좋습니다.<br/>화장실, 욕실, 샤워실이 개별로 있어 사용 편의성이 좋고, 어메니티도 만족스럽습니다.<br/>아직은 오픈한지 얼마 안되어 내부청소가 잘 안되고, 프론트 직원의 응대가 부족합니다.",2021년 2월 1일,2021년 1월,출장 목적으로 여행함,3.0,5.0,5.0,5.0,5.0,1.0,3.0
